,year,month,ID,date_of_placement,justification,length,num_points,in_place_Sim
2637,2013,6,8007095413,13,0,120,1,1
2638,2013,6,8007096013,12,0,120,1,1
2639,2013,3,8003171813,20,0,120,1,1
2640,2013,4,8003091413,22,0,240,1,1
2641,2013,4,8003093713,5,0,120,1,1
2642,2013,3,8003177613,14,0,120,1,1
2643,2013,4,8002511013,10,0,120,1,1
2644,2013,2,8000918513,1,0,160,1,1
2645,2013,4,8009127212,18,0,240,1,1
2646,2013,5,8005033113,3,0,160,1,1
2647,2013,3,8003262313,21,0,120,1,1
2648,2013,5,8003260013,19,0,120,1,1
2649,2013,3,8003259213,21,0,240,1,1
2650,2013,3,8003206613,14,0,240,1,1
2651,2013,3,8003264613,20,0,240,2,1
2652,2013,3,8003207213,14,0,120,1,1
2653,2013,3,8003208913,14,0,120,1,1
2654,2013,3,8003210313,14,0,120,1,1
2655,2013,7,8003269813,20,0,240,1,1
2656,2013,3,8003211013,14,0,120,1,1
2657,2013,3,8003212613,14,0,120,1,1
2658,2013,3,8003213213,14,0,120,1,1
2659,2013,3,8003276413,27,0,240,1,1
2660,2013,3,8003214913,14,0,120,1,1
2661,2013,3,8003216113,14,0,240,2,1
2662,2013,3,8003217813,15,0,120,1,1
2663,2013,4,8003280113,26,0,120,1,1
2664,2013,3,8003218413,15,0,120,1,1
2665,2013,3,8003219013,15,0,480,1,1
2666,2013,3,8003220913,18,0,120,1,1
2667,2013,3,8003221513,18,0,120,1,1
2668,2013,5,8005307413,18,0,120,1,1
2669,2013,3,8003222113,18,0,120,1,1
2670,2013,3,8003223813,18,0,120,1,1
2671,2013,3,8003224413,18,0,120,1,1
2672,2013,3,8003225013,18,0,120,1,1
2673,2013,3,8003284713,1,0,320,3,1
2674,2013,3,8003227313,18,0,120,1,1
2675,2013,4,8003646613,5,0,120,1,1
2676,2013,3,8003228013,18,0,120,1,1
2677,2013,3,8003229613,18,0,120,1,1
2678,2013,6,8007367413,5,0,360,1,1
2679,2013,3,8003230413,18,0,240,1,1
2680,2013,3,8003231013,18,0,120,1,1
2681,2013,3,8003232713,18,0,200,2,1
2682,2013,4,8003649513,5,0,240,1,1
2683,2013,3,8003644313,21,0,120,1,1
2684,2013,3,8003645013,21,0,80,1,1
2685,2013,4,8003526013,8,0,120,1,1
2686,2013,4,8003662113,5,0,120,1,1
2687,2013,4,8003537213,3,0,120,1,1
2688,2013,3,8003647213,21,0,120,1,1
2689,2013,3,8003648913,21,0,120,1,1
2690,2013,4,8003764913,5,0,320,1,1
2691,2013,4,8003556713,8,0,120,1,1
2692,2013,4,8002512613,10,0,120,1,1
2693,2013,4,8003484613,25,0,120,1,1
2694,0,0,8003370013,0,0,0,0,0
2695,2013,3,8003651013,21,0,120,1,1
2696,2013,6,8007363913,5,0,120,1,1
2697,2013,5,8003194813,18,0,120,1,1
2698,2013,3,8001944013,11,0,120,1,1
2699,2013,5,8005424013,18,0,280,1,1
2700,2013,4,8001511613,25,0,240,1,1
2701,2013,5,8003572213,31,0,80,1,1
2702,2013,4,8003452713,8,0,120,1,1
2703,2013,3,8003652613,25,0,120,1,1
2704,2013,3,8003628813,19,0,120,1,1
2705,2013,3,8003653213,25,0,120,1,1
2706,2013,3,8003629413,19,0,120,1,1
2707,2013,3,8003654913,26,0,120,1,1
2708,2013,3,8003631913,19,0,120,1,1
2709,2013,4,8003661513,9,0,120,1,1
2710,2013,3,8003632513,19,0,120,1,1
2711,2013,3,8003633113,20,0,120,1,1
2712,2013,3,8003634813,20,0,120,1,1
2713,2013,3,8003635413,20,0,120,1,1
2714,2013,3,8003636013,20,0,120,1,1
2715,2013,4,8000126113,1,0,240,1,1
2716,2013,3,8003637713,20,0,120,1,1
2717,2013,3,8003638313,20,0,120,1,1
2718,2013,4,8000198213,1,0,160,1,1
2719,2013,3,8003639013,20,0,120,1,1
2720,2013,3,8003640813,20,0,120,1,1
2721,2013,4,8002252413,1,0,600,1,1
2722,2013,3,8003641413,20,0,240,1,1
2723,2013,4,8000200713,1,0,120,1,1
2724,2013,4,8003978913,15,0,120,1,1
2725,2013,5,8004654213,28,0,120,1,1
2726,2013,4,8003835313,8,0,120,1,1
2727,2013,4,8002253013,9,0,120,1,1
2728,2013,4,8003836013,9,0,240,1,1
2729,2013,4,8002255313,9,0,120,1,1
2730,2013,4,8003837613,9,0,120,1,1
2731,2013,4,8003839913,9,0,120,1,1
2732,2013,4,8002259913,9,0,120,1,1
2733,2013,4,8003840713,9,0,120,1,1
2734,2013,4,8002261313,9,0,120,1,1
2735,2013,4,8003841313,9,0,240,1,1
2736,2013,4,8003842013,9,0,120,1,1
2737,0,0,8003765513,0,0,0,0,0
2738,2013,4,8002834313,8,0,240,1,1
2739,2013,4,8002844913,8,0,120,1,1
2740,2013,4,8002846113,8,0,240,1,1
2741,2013,4,8002860413,8,0,120,1,1
2742,2013,4,8002867913,8,0,120,1,1
2743,2013,4,8002868513,8,0,120,1,1
2744,2013,4,8002869113,8,0,240,1,1
2745,2013,4,8002870013,8,0,160,1,1
2746,2013,4,8002871613,8,0,160,1,1
2747,2013,4,8002873913,8,0,240,1,1
2748,2013,4,8002875113,8,0,240,1,1
2749,2013,4,8003882113,16,0,360,1,1
2750,2013,5,8005429213,18,0,120,1,1
2751,2013,5,8004665413,28,0,320,1,1
2752,2013,4,8003980313,17,0,80,1,1
2753,2013,5,8003197713,18,0,160,1,1
2754,2013,5,8003806313,24,0,200,1,1
2755,2013,4,8003941813,24,0,120,1,1
2756,2013,6,8007168113,15,0,200,1,1
2757,2013,5,8007401813,17,0,160,1,1
2758,2013,4,8002513213,10,0,120,1,1
2759,2013,4,8002508913,10,0,120,1,1
2760,2013,4,8004282813,8,0,120,1,1
2761,2013,5,8007407613,10,0,240,1,1
2762,2013,3,8004167413,26,0,120,1,1
2763,2013,4,8002515513,10,0,120,1,1
2764,2013,4,8004026113,16,0,240,1,1
2765,2013,3,8004173413,26,0,120,1,1
2766,0,0,8004288613,0,0,0,0,0
2767,2013,3,8004175713,27,0,120,1,1
2768,2013,4,8004290013,8,0,120,1,1
2769,2013,3,8004184613,27,0,240,1,1
2770,2013,4,8004291713,9,0,80,1,1
2771,2013,3,8004186913,28,0,120,1,1
2772,2013,4,8004292313,9,0,80,1,1
2773,2013,3,8004188113,28,0,120,1,1
2774,2013,6,8007368013,12,0,160,1,1
2775,2013,6,8007376313,5,0,120,1,1
2776,2013,4,8004293013,9,0,120,1,1
2777,2013,4,8004294613,9,0,120,1,1
2778,2013,3,8004189813,28,0,240,1,1
2779,2013,4,8004295213,9,0,120,1,1
2780,2013,3,8004193513,28,0,200,1,1
2781,2013,4,8004296913,9,0,240,1,1
2782,2013,4,8004297513,10,0,120,1,1
2783,2013,3,8004195813,28,0,160,1,1
2784,2013,4,8004298113,11,0,120,1,1
2785,2013,3,8004198713,28,0,160,1,1
2786,2013,4,8004303513,25,0,120,1,1
2787,2013,3,8004200113,28,0,200,1,1
2788,0,0,8004205313,0,0,0,0,0
2789,0,0,8002713113,0,0,0,0,0
2790,2013,4,8004208213,1,0,120,1,1
2791,2013,4,8004209913,1,0,240,1,1
2792,2013,6,8004317613,21,0,240,1,1
2793,2013,4,8004213613,2,0,120,1,1
2794,2013,4,8004220213,2,0,240,1,1
2795,2013,4,8004221913,2,0,120,1,1
2796,2013,4,8004222513,2,0,240,1,1
2797,2013,4,8004226013,3,0,120,1,1
2798,2013,4,8004315313,23,0,160,1,1
2799,2013,3,8002324513,20,0,240,1,1
2800,2013,4,8004276813,8,0,120,1,1
2801,2013,4,8004279713,8,0,80,1,1
2802,2013,4,8004281113,8,0,80,1,1
2803,2013,6,8004396313,6,0,240,1,1
2804,2013,5,8003170113,18,0,120,1,1
2805,0,0,8004560813,0,0,0,0,0
2806,2013,5,8007418813,10,0,240,1,1
2807,2013,4,8004406913,26,0,120,1,1
2808,2013,5,8004655913,28,0,120,1,1
2809,2013,4,8004359013,25,0,120,1,1
2810,2013,6,8007264013,25,0,480,1,1
2811,2013,5,8004656513,28,0,120,1,1
2812,2013,6,8006483013,10,0,80,1,1
2813,2013,5,8004658813,28,0,120,1,1
2814,2013,4,8004564313,24,0,120,1,1
2815,2013,4,8004379113,29,0,120,1,1
2816,2013,4,8004378513,29,0,200,1,1
2817,2013,4,8004470913,25,0,160,1,1
2818,2013,4,8004382213,11,0,120,1,1
2819,2013,4,8004383913,11,0,120,1,1
2820,2013,4,8004384513,11,0,120,1,1
2821,2013,4,8004385113,11,0,320,1,1
2822,2013,4,8004386813,11,0,120,1,1
2823,2013,5,8004432013,16,0,160,1,1
2824,2013,4,8004387413,12,0,440,1,1
2825,2013,5,8004741213,28,0,120,1,1
2826,2013,4,8004388013,15,0,240,1,1
2827,2013,4,8004389713,15,0,240,1,1
2828,2013,4,8004395713,25,0,160,1,1
2829,2013,4,8004439413,25,0,120,1,1
2830,2013,5,8004777713,28,0,120,1,1
2831,2013,5,8005929513,28,0,240,1,1
2832,2013,7,8004570313,4,0,120,1,1
2833,2013,4,8004443113,23,0,120,1,1
2834,2013,4,8004473813,24,0,80,1,1
2835,0,0,8004448313,0,0,0,0,0
2836,2013,4,8004572613,26,0,160,1,1
2837,2013,5,8005786013,16,0,80,1,1
2838,2013,4,8004480413,30,0,80,1,1
2839,2013,4,8004585013,25,0,240,1,1
2840,2013,4,8004479613,25,0,240,1,1
2841,2013,5,8004587313,3,0,240,1,1
2842,2013,5,8004589613,3,0,120,1,1
2843,2013,5,8004591013,13,0,120,1,1
2844,2013,4,8004606813,30,0,240,1,1
2845,2013,5,8004616313,19,0,480,1,1
2846,2013,6,8004528713,12,0,120,1,1
2847,2013,5,8004522913,9,0,120,1,1
2848,2013,4,8004485613,26,0,120,1,1
2849,2013,5,8004484013,8,0,120,1,1
2850,2013,4,8004486213,26,0,160,1,1
2851,2013,4,8004489113,25,0,120,1,1
2852,2013,4,8004491613,24,0,120,1,1
2853,0,0,8004492213,0,0,0,0,0
2854,2013,5,8004498013,3,0,120,1,1
2855,2013,5,8004502813,10,0,120,1,1
2856,2013,5,8004506313,8,0,360,1,1
2857,2013,4,8004510013,25,0,240,1,1
2858,2013,4,8004514613,24,0,120,1,1
2859,2013,4,8004519813,24,0,80,1,1
2860,2013,5,8004530113,17,0,320,1,1
2861,0,0,8016468413,0,0,0,0,0
2862,2013,4,8004543613,29,0,160,1,1
2863,2013,4,8004548813,25,0,240,1,1
2864,2013,5,8005306813,18,0,120,1,1
2865,2013,5,8004697313,7,0,120,1,1
2866,2013,5,8005241313,13,0,160,1,1
2867,2013,5,8004631213,10,0,120,1,1
2868,2013,4,8004630613,29,0,280,1,1
2869,2013,6,8004743513,20,0,120,1,1
2870,2013,5,8004789513,28,0,120,1,1
2871,0,0,8005243613,0,0,0,0,0
2872,2013,5,8004791013,29,0,120,1,1
2873,2013,5,8004958113,29,0,160,1,1
2874,2013,5,8005952713,29,0,240,1,1
2875,2013,5,8005958513,29,0,120,1,1
2876,2013,5,8005965113,29,0,240,1,1
2877,2013,6,8006708213,15,0,400,1,1
2878,2013,5,8005754013,17,0,120,1,1
2879,2013,4,8004717413,30,0,320,1,1
2880,2013,5,8004959813,2,0,240,1,1
2881,2013,5,8004732313,13,0,240,1,1
2882,2013,5,8004802113,8,0,120,1,1
2883,2013,7,8009667513,2,0,240,1,1
2884,2013,5,8005966813,29,0,240,1,1
2885,2013,5,8005205713,16,0,120,1,1
2886,2013,7,8004779013,1,0,120,1,1
2887,2013,4,8004797813,30,0,120,1,1
2888,2013,4,8004782013,25,0,120,1,1
2889,2013,4,8004784313,25,0,120,1,1
2890,2013,4,8004785013,25,0,120,1,1
2891,2013,5,8005249413,24,0,160,1,1
2892,2013,4,8004786613,25,0,120,1,1
2893,2013,5,8005968013,31,0,240,1,1
2894,2013,4,8004787213,25,0,240,1,1
2895,2013,4,8004788913,25,0,200,1,1
2896,2013,4,8004790313,25,0,120,1,1
2897,2013,5,8004816213,21,0,160,1,1
2898,2013,5,8002897513,16,0,160,1,1
2899,2013,4,8004818513,30,0,160,1,1
2900,2013,6,8004925613,10,0,240,1,1
2901,2013,4,8004820013,30,0,160,1,1
2902,2013,5,8004862413,9,0,160,1,1
2903,2013,6,8004812713,6,0,240,1,1
2904,2013,5,8004832813,18,0,240,1,1
2905,0,0,8002879713,0,0,0,0,0
2906,2013,5,8002696013,23,0,240,1,1
2907,2013,5,8004836313,20,0,240,1,1
2908,2013,5,8004840013,14,0,120,1,1
2909,2013,6,8004890813,3,0,240,1,1
2910,2013,5,8004896613,6,0,120,1,1
2911,2013,4,8004897213,30,0,120,1,1
2912,0,0,8004898913,0,0,0,0,0
2913,2013,5,8004850613,17,0,160,1,1
2914,2013,5,8004852913,16,0,80,1,1
2915,2013,5,8004907813,9,0,160,1,1
2916,2013,4,8004842313,30,0,80,1,1
2917,2013,5,8004859313,13,0,120,1,1
2918,2013,5,8004920413,19,0,240,1,1
2919,2013,5,8004868213,27,0,240,1,1
2920,2013,5,8004869913,31,0,360,1,1
2921,0,0,8004871313,0,0,0,0,0
2922,2013,5,8004938013,28,0,240,1,1
2923,2013,4,8002305013,30,0,480,1,1
2924,2013,7,8004941113,19,0,240,1,1
2925,2013,5,8002629013,15,0,240,1,1
2926,0,0,8002691813,0,0,0,0,0
2927,2013,5,8004881913,24,0,440,1,1
2928,2013,7,8007706313,4,0,320,1,1
2929,2013,5,8005086813,9,0,120,1,1
2930,2013,5,8005083913,31,0,240,1,1
2931,2013,5,8005969713,31,0,240,1,1
2932,2013,4,8004970113,30,0,120,1,1
2933,2013,4,8004971813,30,0,120,1,1
2934,2013,4,8004972413,30,0,240,1,1
2935,2013,4,8004974713,30,0,120,1,1
2936,2013,6,8005970513,5,0,160,1,1
2937,2013,4,8004975313,30,0,120,1,1
2938,0,0,8004980713,0,0,0,0,0
2939,2013,5,8005001213,2,0,160,1,1
2940,2013,5,8005003513,2,0,120,1,1
2941,2013,8,8014691813,30,0,240,1,1
2942,2013,5,8005010113,3,0,360,1,1
2943,2013,4,8004991913,30,0,80,1,1
2944,2013,5,8004992513,8,0,120,1,1
2945,2014,5,8004996013,8,0,120,1,1
2946,2013,6,8008318713,17,0,120,1,1
2947,0,0,8005031913,0,0,0,0,0
2948,2013,4,8005041413,30,0,160,1,1
2949,2013,6,8005043713,10,0,360,1,1
2950,2013,5,8005050313,20,0,240,1,1
2951,2013,5,8005045013,17,0,360,1,1
2952,2013,5,8005073313,3,0,160,1,1
2953,2013,5,8005078513,9,0,120,1,1
2954,2013,5,8003175313,18,0,240,1,1
2955,2013,2,8001549313,20,0,160,1,1
2956,2013,5,8005296213,18,0,120,1,1
2957,2013,5,8003178213,18,0,160,1,1
2958,2013,5,8005152013,3,0,320,1,1
2959,2013,5,8003189413,18,0,120,1,1
2960,2013,6,8005156613,4,0,120,1,1
2961,2013,5,8005419713,18,0,240,1,1
2962,0,0,8005214613,0,0,0,0,0
2963,2013,5,8005163213,14,0,160,1,1
2964,2013,5,8005216913,3,0,320,1,1
2965,2013,5,8005218113,16,0,320,1,1
2966,2013,5,8005415113,18,0,120,1,1
2967,2013,5,8003180713,18,0,120,1,1
2968,2013,4,8005174413,26,0,120,1,1
2969,2013,5,8005420513,18,0,240,1,1
2970,2013,5,8003190213,18,0,120,1,1
2971,2013,5,8005179613,7,0,240,1,1
2972,2013,5,8005562413,16,0,120,1,1
2973,2013,5,8005178013,14,0,160,1,1
2974,2013,5,8005421113,19,0,120,1,1
2975,2013,6,8007036813,25,0,120,1,1
2976,2013,5,8005181013,7,0,120,1,1
2977,2013,5,8005229313,13,0,120,1,1
2978,2013,5,8005191613,24,0,480,1,1
2979,0,0,8005251913,0,0,0,0,0
2980,2013,5,8005351313,24,0,240,1,1
2981,2013,5,8005409113,7,0,240,1,1
2982,0,0,8005250213,0,0,0,0,0
2983,2013,5,8005047213,9,0,120,1,1
2984,2013,5,8005321713,10,0,120,1,1
2985,2013,5,8005331213,22,0,240,1,1
2986,2013,5,8004622313,3,0,160,1,1
2987,2013,5,8005258313,14,0,160,1,1
2988,2013,6,8005260813,25,0,240,1,1
2989,2013,5,8002889213,2,0,360,1,1
2990,2013,5,8002894613,2,0,240,1,1
2991,2013,5,8002899813,2,0,240,1,1
2992,2013,5,8002900613,2,0,120,1,1
2993,2013,5,8002901213,2,0,120,1,1
2994,2013,5,8002903513,10,0,240,1,1
2995,2013,7,8007870813,2,0,240,1,1
2996,2013,5,8002904113,2,0,160,1,1
2997,2013,5,8005274913,6,0,240,1,1
2998,2013,5,8005275513,6,0,120,1,1
2999,2013,5,8005276113,6,0,120,1,1
3000,2013,5,8005277813,6,0,120,1,1
3001,2013,6,8005278413,4,0,240,1,1
3002,2013,5,8002916013,2,0,120,1,1
3003,2013,5,8002927113,15,0,240,1,1
3004,2013,5,8002957813,15,0,120,1,1
3005,2013,6,8005710313,3,0,200,1,1
3006,2013,7,8009746213,19,0,360,1,1
3007,0,0,8005611513,0,0,0,0,0
3008,2013,5,8002959013,15,0,120,1,1
3009,2013,5,8005564713,14,0,160,1,1
3010,2013,6,8006580613,3,0,120,1,1
3011,2013,5,8005494913,3,0,120,1,1
3012,2013,5,8005495513,3,0,120,1,1
3013,2013,5,8005497813,3,0,120,1,1
3014,2013,5,8002967313,2,0,240,1,1
3015,2013,5,8005501513,7,0,120,1,1
3016,2013,5,8005504413,7,0,240,1,1
3017,2013,5,8005506713,7,0,120,1,1
3018,2013,5,8005507313,7,0,120,1,1
3019,2013,5,8005508013,8,0,120,1,1
3020,2013,5,8002970413,2,0,240,1,1
3021,2013,5,8005510413,8,0,120,1,1
3022,2013,5,8005512713,8,0,360,1,1
3023,2013,5,8005513313,8,0,120,1,1
3024,2013,5,8005514013,9,0,240,2,1
3025,2013,5,8005516213,9,0,240,1,1
3026,2013,5,8005519113,9,0,240,1,1
3027,2013,7,8005520013,2,0,240,1,1
3028,2013,5,8005521613,10,0,120,1,1
3029,2013,5,8002972713,17,0,240,1,1
3030,2013,5,8005525113,10,0,120,1,1
3031,0,0,8005485013,0,0,0,0,0
3032,2013,5,8005526813,10,0,120,1,1
3033,2013,5,8005527413,10,0,120,1,1
3034,2013,5,8005529713,10,0,120,1,1
3035,2013,5,8005723813,17,0,160,1,1
3036,2013,8,8007871413,5,0,120,1,1
3037,2013,5,8002991113,17,0,120,1,1
3038,2013,5,8005554113,10,0,120,1,1
3039,2013,5,8006709913,29,0,240,1,1
3040,2013,6,8007652013,5,0,400,1,1
3041,2013,5,8005534013,21,0,160,1,1
3042,2013,5,8005679913,20,0,360,1,1
3043,2013,3,8002332813,11,0,120,1,1
3044,2013,8,8006097313,1,0,240,1,1
3045,2013,5,8005821013,23,0,120,1,1
3046,2013,5,8005823213,19,0,240,1,1
3047,2013,5,8005826113,22,0,160,1,1
3048,2013,7,8006104013,2,0,360,1,1
3049,2013,9,8015578013,17,0,160,1,1
3050,2013,7,8010101113,3,0,120,1,1
3051,2013,7,8009899313,19,0,120,1,1
3052,2013,3,8002397213,5,0,240,1,1
3053,2013,5,8005776413,18,0,120,1,1
3054,0,0,8002387713,0,0,0,0,0
3055,2013,4,8004487913,24,0,120,1,1
3056,2013,5,8003039213,17,0,240,1,1
3057,2014,2,8002653714,20,0,120,1,1
3058,2013,5,8005839613,22,0,160,1,1
3059,2013,5,8002905813,23,0,160,1,1
3060,2013,5,8006047613,21,0,120,1,1
3061,2013,6,8005856813,4,0,120,1,1
3062,2013,6,8005857413,13,0,120,1,1
3063,2013,5,8005858013,18,0,120,1,1
3064,2013,5,8005859713,18,0,120,1,1
3065,2013,5,8006119713,21,0,160,1,1
3066,2013,5,8005863413,23,0,240,1,1
3067,2013,6,8005864013,11,0,120,1,1
3068,2013,6,8005868613,11,0,120,1,1
3069,2013,5,8006042413,17,0,160,1,1
3070,2013,5,8006045313,17,0,80,1,1
3071,2013,5,8005873013,17,0,120,1,1
3072,2013,6,8007672113,5,0,200,1,1
3073,2013,5,8006049913,19,0,160,1,1
3074,2013,5,8005876913,20,0,120,1,1
3075,2013,5,8005878113,17,0,160,1,1
3076,2013,6,8007372813,5,0,360,1,1
3077,2013,6,8005887013,12,0,240,1,1
3078,2013,6,8007158613,5,0,160,1,1
3079,2013,5,8006070813,28,0,360,1,1
3080,0,0,8006072013,0,0,0,0,0
3081,2014,3,8006075013,10,0,360,1,1
3082,2013,6,8007379213,5,0,120,1,1
3083,2013,5,8005913113,21,0,160,1,1
3084,2013,6,8007191313,7,0,120,1,1
3085,2013,5,8005914813,23,0,120,1,1
3086,2013,5,8006081013,21,0,480,1,1
3087,2013,5,8007399313,15,0,120,1,1
3088,2013,5,8005918313,20,0,120,1,1
3089,2013,6,8007380013,5,0,120,1,1
3090,2013,5,8005924313,20,0,240,1,1
3091,0,0,8007278113,0,0,0,0,0
3092,2014,3,8017717813,21,0,120,1,1
3093,2013,7,8005932613,26,0,120,1,1
3094,2013,7,8005931013,2,0,240,1,1
3095,2013,7,8005935513,2,0,120,1,1
3096,2013,5,8005974013,27,0,120,1,1
3097,2013,6,8007913913,6,0,360,1,1
3098,2013,7,8005977013,16,0,360,1,1
3099,2013,5,8005940913,17,0,200,1,1
3100,2013,7,8009689913,2,0,240,1,1
3101,2013,5,8005993513,29,0,360,1,1
3102,2013,6,8005998713,4,0,240,1,1
3103,2013,5,8006000013,23,0,160,1,1
3104,0,0,8007220313,0,0,0,0,0
3105,2013,5,8006014013,27,0,240,1,1
3106,2013,5,8006006813,21,0,240,1,1
3107,2013,5,8006024613,22,0,240,1,1
3108,2013,5,8006166513,23,0,240,1,1
3109,2013,6,8007184713,14,0,240,1,1
3110,0,0,8006167113,0,0,0,0,0
3111,0,0,8006126313,0,0,0,0,0
3112,2013,6,8007176413,18,0,120,1,1
3113,2013,5,8006074313,28,0,120,1,1
3114,2013,5,8006078913,28,0,120,1,1
3115,2013,6,8007225513,12,0,240,1,1
3116,2013,5,8006083213,23,0,240,1,1
3117,2013,5,8006084913,23,0,240,1,1
3118,2013,5,8006086113,24,0,240,1,1
3119,2013,6,8008362613,17,0,120,1,1
3120,0,0,8006141213,0,0,0,0,0
3121,2013,5,8006087813,24,0,240,1,1
3122,0,0,8006142913,0,0,0,0,0
3123,0,0,8006145813,0,0,0,0,0
3124,2013,5,8006090913,23,0,120,1,1
3125,2013,5,8006101013,23,0,120,1,1
3126,2013,5,8006122813,23,0,120,1,1
3127,2013,6,8007141613,11,0,320,1,1
3128,2013,6,8006152413,7,0,120,1,1
3129,2013,5,8006124013,23,0,120,1,1
3130,2013,5,8006153013,23,0,120,1,1
3131,2013,5,8006127013,23,0,120,1,1
3132,2013,5,8006130013,23,0,120,2,1
3133,2013,6,8007386913,5,0,120,1,1
3134,2013,5,8006159913,28,0,120,1,1
3135,2013,5,8006269913,28,0,120,1,1
3136,2013,5,8006263013,28,0,120,1,1
3137,2013,5,8006267613,28,0,240,1,1
3138,2013,5,8006132313,23,0,200,1,1
3139,2013,5,8006204413,21,0,160,1,1
3140,2013,5,8007424813,10,0,120,1,1
3141,2013,7,8006218513,15,0,120,1,1
3142,2013,7,8010306213,12,0,120,1,1
3143,2013,4,8004191412,3,0,160,1,1
3144,0,0,8005414513,0,0,0,0,0
3145,2013,6,8006350013,12,0,120,1,1
3146,2013,6,8006384213,27,0,240,1,1
3147,2013,6,8008385613,17,0,120,1,1
3148,2013,6,8007388113,5,0,120,1,1
3149,2013,6,8006250613,17,0,120,1,1
3150,2013,6,8006307813,12,0,120,1,1
3151,2013,5,8006594713,31,0,240,1,1
3152,2013,6,8006463013,7,0,120,1,1
3153,2013,6,8006196113,14,0,320,1,1
3154,2013,6,8006464613,7,0,120,1,1
3155,2013,7,8006537313,4,0,240,1,1
3156,0,0,8006467513,0,0,0,0,0
3157,2013,5,8006392513,24,0,160,1,1
3158,2013,6,8006372413,28,0,120,1,1
3159,2013,6,8006417813,10,0,120,1,1
3160,2013,6,8006475813,20,0,120,1,1
3161,2013,6,8006476413,20,0,120,1,1
3162,2013,5,8006477013,20,0,240,1,1
3163,2013,5,8007694513,19,0,120,1,1
3164,2013,5,8006443913,17,0,160,1,1
3165,2013,5,8006480113,28,0,120,1,1
3166,2013,5,8006597613,31,0,360,1,1
3167,2013,6,8006602013,12,0,120,1,1
3168,2013,6,8006562813,25,0,120,1,1
3169,0,0,8006125713,0,0,0,0,0
3170,2013,6,8006565713,21,0,360,1,1
3171,2013,6,8006566313,18,0,120,1,1
3172,2013,5,8006618313,31,0,120,1,1
3173,2013,6,8006619013,7,0,120,1,1
3174,2013,6,8007393513,5,0,120,1,1
3175,2013,5,8006136913,23,0,200,1,1
3176,0,0,8006631013,0,0,0,0,0
3177,2013,6,8007142213,6,0,240,1,1
3178,2013,6,8006715913,3,0,120,1,1
3179,2013,6,8006716513,13,0,120,1,1
3180,2013,5,8006636113,29,0,160,1,1
3181,2013,6,8006720213,3,0,240,1,1
3182,2013,6,8006643813,6,0,120,1,1
3183,2013,6,8006791713,17,0,120,1,1
3184,2013,7,8006644413,3,0,120,1,1
3185,2013,6,8006737213,3,0,120,1,1
3186,2013,6,8006655613,17,0,160,1,1
3187,2013,6,8006656213,4,0,120,1,1
3188,2013,6,8006507713,12,0,160,1,1
3189,2013,5,8005002913,16,0,160,1,1
3190,2013,6,8007382313,5,0,120,1,1
3191,2013,6,8006658513,12,0,600,1,1
3192,2013,6,8006711313,4,0,120,1,1
3193,2013,7,8006672813,31,0,120,1,1
3194,2013,7,8006673413,31,0,120,1,1
3195,2013,6,8006761013,3,0,160,1,1
3196,2013,6,8007701113,6,0,240,1,1
3197,2013,6,8006830213,3,0,120,1,1
3198,0,0,8006652713,0,0,0,0,0
3199,2013,6,8006999713,18,0,320,1,1
3200,2013,5,8007398713,15,0,600,1,1
3201,2013,6,8006914113,13,0,120,1,1
3202,2013,1,8003308313,31,0,160,1,1
3203,2013,6,8006832513,3,0,160,1,1
3204,2013,6,8008293413,20,0,120,1,1
3205,2013,5,8003051213,17,0,240,1,1
3206,2013,6,8007406013,11,0,120,1,1
3207,2013,6,8007708613,6,0,240,1,1
3208,2013,6,8007009013,3,0,120,1,1
3209,0,0,8006962613,0,0,0,0,0
3210,2013,6,8007021013,3,0,120,1,1
3211,2013,5,8003059313,17,0,360,1,1
3212,2013,7,8006966113,31,0,120,1,1
3213,2013,5,8003060113,17,0,120,1,1
3214,2013,6,8006970913,5,0,80,1,1
3215,2013,5,8003061813,17,0,120,1,1
3216,2013,6,8006971513,5,0,80,1,1
3217,2013,5,8006934213,21,0,120,1,1
3218,0,0,8006978013,0,0,0,0,0
3219,2013,5,8006170213,19,0,160,1,1
3220,2013,5,8006933613,21,0,240,1,1
3221,2013,5,8006927613,21,0,240,1,1
3222,2013,5,8006923013,21,0,360,1,1
3223,2013,5,8006921813,22,0,120,1,1
3224,2013,5,8003062413,17,0,120,1,1
3225,2013,6,8007032213,21,0,120,1,1
3226,2013,5,8006885113,22,0,120,1,1
3227,2013,5,8006985613,22,0,120,1,1
3228,2013,5,8006919313,22,0,240,1,1
3229,2013,5,8006917013,22,0,120,1,1
3230,2013,5,8006911213,22,0,120,1,1
3231,2013,5,8006904613,22,0,120,1,1
3232,2013,6,8007033913,21,0,240,1,1
3233,2013,5,8003063013,2,0,240,1,1
3234,2013,5,8003090813,2,0,120,1,1
3235,2013,6,8007034513,25,0,120,1,1
3236,2013,5,8003094313,17,0,120,1,1
3237,2013,5,8003099513,17,0,120,1,1
3238,2013,5,8003120413,3,0,240,1,1
3239,2013,6,8007060613,17,0,120,1,1
3240,2013,5,8003135113,5,0,400,1,1
3241,2013,5,8003136813,3,0,240,1,1
3242,2013,5,8005221213,3,0,280,1,1
3243,2013,5,8003140513,2,0,360,1,1
3244,2013,5,8005222913,3,0,120,1,1
