,year,month,ID,day,description,neighbourhood,situation
25241,2012,12,8009060512,16,0,IBURA,0
25242,2013,12,8018978013,23,0,IBURA,0
25243,2013,12,8018899213,20,0,IBURA,0
25244,2013,12,8018749013,19,0,IBURA,0
25245,2013,12,8018793013,19,0,IBURA,0
25246,2013,12,8018866713,20,0,IBURA,1
25247,2013,12,8018933613,20,0,IBURA,1
25248,2013,12,8018735013,19,0,IBURA,0
25249,2013,12,8018363513,11,0,IBURA,1
25250,2013,12,8018099613,4,0,IBURA,1
25251,2013,12,8018150113,5,0,IBURA,1
25252,2013,12,8018491313,16,0,IBURA,1
25253,2013,12,8018697013,19,0,IBURA,0
25254,2013,12,8018704713,19,0,IBURA,0
25255,2013,12,8018786313,19,0,IBURA,1
25256,2013,12,8018321013,10,0,IBURA,1
25257,2013,12,8018300313,9,0,IBURA,0
25258,2013,12,8018463013,13,0,IBURA,0
25259,2013,12,8018413213,12,0,IBURA,0
25260,2013,12,8018982713,23,0,IBURA,0
25261,2013,12,8018304913,9,0,IBURA,0
25262,2013,12,8018718813,19,0,IBURA,0
25263,2013,12,8018900013,20,0,IBURA,0
25264,2013,12,8018857813,20,0,IBURA,0
25265,2013,12,8018699313,19,0,IBURA,0
25266,2013,12,8018668013,19,0,IBURA,0
25267,2013,11,8017416813,6,0,IBURA,0
25268,2013,11,8017759213,21,0,IBURA,0
25269,2013,11,8017923713,27,0,IBURA,0
25270,2013,11,8017699013,19,0,IBURA,0
25271,2013,11,8017703713,19,0,IBURA,0
25272,2013,11,8017447013,6,0,IBURA,1
25273,2013,11,8017436913,6,0,IBURA,1
25274,2013,11,8017764613,21,0,IBURA,1
25275,2013,11,8017795913,21,0,IBURA,0
25276,2013,11,8017872313,26,0,IBURA,1
25277,2013,11,8017344713,4,0,IBURA,1
25278,2013,11,8017386113,5,0,IBURA,1
25279,2013,11,8017268913,1,0,IBURA,1
25280,2013,11,8017693113,19,0,IBURA,1
25281,2013,11,8017375013,5,0,IBURA,0
25282,2013,11,8017778713,21,0,IBURA,1
25283,2013,11,8017615013,14,0,IBURA,1
25284,2013,11,8017629113,14,0,IBURA,0
25285,2013,11,8017738513,20,0,IBURA,0
25286,2013,11,8017826113,24,0,IBURA,0
25287,2013,11,8017900713,27,0,IBURA,0
25288,2013,11,8017897613,27,0,IBURA,0
25289,2013,11,8017730413,20,0,IBURA,0
25290,2013,11,8017921413,27,0,IBURA,0
25291,2013,11,8017929513,28,0,IBURA,0
25292,2013,11,8017937813,28,0,IBURA,0
25293,2013,11,8017282113,1,0,IBURA,0
25294,2013,11,8017281513,1,0,IBURA,0
25295,2013,11,8017278413,1,0,IBURA,0
25296,2013,11,8017276113,1,0,IBURA,0
25297,2013,11,8017274913,1,0,IBURA,0
25298,2013,11,8017273213,1,0,IBURA,0
25299,2013,11,8017334113,4,0,IBURA,0
25300,2013,11,8017369013,5,0,IBURA,0
25301,2013,11,8017464213,6,0,IBURA,0
25302,2013,11,8017459913,6,0,IBURA,0
25303,2013,11,8017429213,6,0,IBURA,0
25304,2013,11,8017419713,6,0,IBURA,0
25305,2013,11,8017352013,4,0,IBURA,0
25306,2013,11,8017430013,6,0,IBURA,0
25307,2013,11,8017431713,6,0,IBURA,0
25308,2013,11,8017423413,6,0,IBURA,0
25309,2013,11,8017421113,6,0,IBURA,0
25310,2013,11,8017420513,6,0,IBURA,0
25311,2013,11,8017418013,6,0,IBURA,0
25312,2013,11,8017417413,6,0,IBURA,0
25313,2013,11,8017442913,6,0,IBURA,0
25314,2013,11,8017440613,6,0,IBURA,0
25315,2013,11,8017475413,7,0,IBURA,0
25316,2013,11,8017337013,4,0,IBURA,0
25317,2013,11,8017425713,6,0,IBURA,0
25318,2013,11,8017427013,6,0,IBURA,0
25319,2013,11,8017322313,4,0,IBURA,0
25320,2013,11,8017399613,6,0,IBURA,0
25321,2013,11,8017663513,18,0,IBURA,0
25322,2013,11,8017627913,14,0,IBURA,0
25323,2013,11,8017625613,14,0,IBURA,0
25324,2013,11,8017582513,13,0,IBURA,0
25325,2013,11,8017514013,11,0,IBURA,0
25326,2013,11,8017513313,11,0,IBURA,0
25327,2013,11,8017424013,6,0,IBURA,0
25328,2013,11,8017501513,11,0,IBURA,0
25329,2013,11,8017503813,11,0,IBURA,0
25330,2013,11,8017502113,11,0,IBURA,0
25331,2013,11,8017498413,11,0,IBURA,0
25332,2013,11,8017499013,11,0,IBURA,0
25333,2013,11,8017666413,18,0,IBURA,0
25334,2013,11,8017640513,14,0,IBURA,0
25335,2013,11,8017634513,14,0,IBURA,0
25336,2013,11,8017635113,14,0,IBURA,0
25337,2013,11,8017638013,14,0,IBURA,0
25338,2013,11,8017641113,14,0,IBURA,0
25339,2013,11,8017944413,28,0,IBURA,0
25340,2013,11,8017633913,14,0,IBURA,0
25341,2013,11,8017632213,14,0,IBURA,0
25342,2013,11,8017508013,11,0,IBURA,0
25343,2013,11,8017676013,18,0,IBURA,0
25344,2013,11,8017819513,22,0,IBURA,0
25345,2013,11,8017729613,20,0,IBURA,0
25346,2013,11,8017708913,19,0,IBURA,1
25347,2013,11,8017585413,13,0,IBURA,0
25348,2013,11,8017838013,25,0,IBURA,0
25349,2013,11,8017717813,20,0,IBURA,0
25350,2013,11,8017696013,19,0,IBURA,0
25351,2013,11,8017828413,25,0,IBURA,1
25352,2013,11,8017726713,20,0,IBURA,0
25353,2013,11,8017725013,20,0,IBURA,0
25354,2013,11,8017829013,25,0,IBURA,1
25355,2013,11,8017922013,27,0,IBURA,0
25356,2013,11,8017901313,27,0,IBURA,0
25357,2013,11,8017919013,27,0,IBURA,0
25358,2013,11,8017917713,27,0,IBURA,0
25359,2013,11,8017895313,27,0,IBURA,0
25360,2013,11,8017896013,27,0,IBURA,0
25361,2013,11,8017899913,27,0,IBURA,0
25362,2013,11,8017891813,27,0,IBURA,0
25363,2013,11,8017977013,29,0,IBURA,0
25364,2013,11,8017911913,27,0,IBURA,0
25365,2013,11,8017769813,21,0,IBURA,0
25366,2013,11,8017752813,21,0,IBURA,0
25367,2013,11,8017479013,7,0,IBURA,0
25368,2013,11,8017400413,6,0,IBURA,0
25369,2013,10,8016656513,10,0,IBURA,0
25370,2013,10,8016296913,1,0,IBURA,0
25371,2013,10,8016990213,18,0,IBURA,1
25372,2013,10,8017026513,22,0,IBURA,1
25373,2013,10,8016640113,9,0,IBURA,1
25374,2013,10,8016349513,1,0,IBURA,0
25375,2013,10,8016652013,10,0,IBURA,0
25376,2013,10,8016642413,10,0,IBURA,0
25377,2013,10,8016347213,1,0,IBURA,0
25378,2013,10,8016796113,15,0,IBURA,1
25379,2013,10,8016343713,1,0,IBURA,0
25380,2013,10,8016342013,1,0,IBURA,0
25381,2013,10,8016686113,11,0,IBURA,0
25382,2013,10,8016294613,1,0,IBURA,0
25383,2013,10,8016773113,14,0,IBURA,1
25384,2013,10,8016757613,14,0,IBURA,0
25385,2013,10,8016869913,16,0,IBURA,0
25386,2013,10,8016350313,1,0,IBURA,0
25387,2013,10,8016351013,1,0,IBURA,0
25388,2013,10,8016353213,1,0,IBURA,0
25389,2013,10,8016352613,1,0,IBURA,0
25390,2013,10,8016330213,1,0,IBURA,0
25391,2013,10,8016387413,2,0,IBURA,0
25392,2013,10,8016631213,9,0,IBURA,0
25393,2013,10,8016337713,1,0,IBURA,0
25394,2013,10,8016336013,1,0,IBURA,0
25395,2013,10,8016335413,1,0,IBURA,0
25396,2013,10,8016331913,1,0,IBURA,0
25397,2013,10,8016317613,1,0,IBURA,0
25398,2013,10,8016418713,2,0,IBURA,0
25399,2013,10,8016298113,1,0,IBURA,0
25400,2013,10,8016316013,1,0,IBURA,0
25401,2013,10,8016425313,2,0,IBURA,0
25402,2013,10,8016424713,2,0,IBURA,0
25403,2013,10,8016423013,2,0,IBURA,0
25404,2013,10,8016421813,2,0,IBURA,0
25405,2013,10,8016359013,1,0,IBURA,0
25406,2013,10,8016420113,2,0,IBURA,0
25407,2013,10,8016358413,1,0,IBURA,0
25408,2013,10,8017163213,29,0,IBURA,0
25409,2013,10,8016356113,1,0,IBURA,0
25410,2013,10,8016315313,1,0,IBURA,0
25411,2013,10,8016526413,7,0,IBURA,0
25412,2013,10,8016312413,1,0,IBURA,0
25413,2013,10,8016314713,1,0,IBURA,0
25414,2013,10,8016313013,1,0,IBURA,0
25415,2013,10,8016530113,7,0,IBURA,0
25416,2013,10,8016354913,1,0,IBURA,0
25417,2013,10,8016683213,11,0,IBURA,0
25418,2013,10,8016638713,9,0,IBURA,0
25419,2013,10,8016619213,9,0,IBURA,0
25420,2013,10,8016756013,14,0,IBURA,1
25421,2013,10,8016562013,8,0,IBURA,1
25422,2013,10,8016464913,3,0,IBURA,0
25423,2013,10,8016643013,10,0,IBURA,0
25424,2013,10,8016685513,11,0,IBURA,0
25425,2013,10,8016791013,14,0,IBURA,1
25426,2013,10,8016861813,16,0,IBURA,1
25427,2013,10,8016693813,11,0,IBURA,0
25428,2013,10,8016694413,11,0,IBURA,0
25429,2013,10,8017211713,31,1,IBURA,1
25430,2013,10,8016692113,11,0,IBURA,0
25431,2013,10,8016625213,9,0,IBURA,0
25432,2013,10,8017168413,29,0,IBURA,1
25433,2013,10,8017050313,22,0,IBURA,0
25434,2013,10,8016988813,18,0,IBURA,0
25435,2013,10,8016870713,16,0,IBURA,1
25436,2013,10,8016646013,10,0,IBURA,0
25437,2013,10,8016887713,16,0,IBURA,1
25438,2013,10,8016645313,10,0,IBURA,0
25439,2013,10,8016340813,1,0,IBURA,0
25440,2013,10,8016345013,1,0,IBURA,0
25441,2013,10,8016328813,1,0,IBURA,0
25442,2013,10,8016326513,1,0,IBURA,0
25443,2013,10,8016644713,10,0,IBURA,0
25444,2013,10,8016531813,7,0,IBURA,0
25445,2013,10,8016468413,4,0,IBURA,0
25446,2012,9,8007169012,18,0,IBURA,1
25447,2012,8,8006341312,29,0,IBURA,1
25448,2012,8,8006048412,15,0,IBURA,0
25449,2012,7,8004715312,2,0,IBURA,1
25450,2012,7,8005102512,10,0,IBURA,1
25451,2012,7,8005111412,10,0,IBURA,0
25452,2013,10,8016626913,9,0,IBURA,0
25453,2013,10,8016489113,4,0,IBURA,0
25454,2013,10,8016488513,4,0,IBURA,0
25455,2013,10,8016483313,4,0,IBURA,0
25456,2013,10,8016862413,16,0,IBURA,0
25457,2013,10,8016844613,15,0,IBURA,1
25458,2013,10,8016842313,15,0,IBURA,0
25459,2013,10,8016658813,10,0,IBURA,0
25460,2013,10,8016653613,10,0,IBURA,0
25461,2013,10,8016654213,10,0,IBURA,0
25462,2013,10,8016812713,15,0,IBURA,0
25463,2013,10,8016650713,10,0,IBURA,0
25464,2013,10,8016689013,11,0,IBURA,0
25465,2013,10,8016648213,10,0,IBURA,0
25466,2013,10,8016688413,11,0,IBURA,0
25467,2013,10,8016690913,11,0,IBURA,0
25468,2013,10,8016691513,11,0,IBURA,0
25469,2013,10,8016647613,10,0,IBURA,0
25470,2013,10,8016841713,15,0,IBURA,0
25471,2013,10,8016687813,11,0,IBURA,0
25472,2013,10,8016761313,14,0,IBURA,0
25473,2013,10,8016830513,15,0,IBURA,0
25474,2013,10,8016764213,14,0,IBURA,0
25475,2013,10,8016767113,14,0,IBURA,0
25476,2013,10,8016758213,14,0,IBURA,0
25477,2013,10,8016779013,14,0,IBURA,0
25478,2013,10,8016780813,14,0,IBURA,0
25479,2013,10,8016778313,14,0,IBURA,0
25480,2013,10,8016776013,14,0,IBURA,0
25481,2013,10,8016781413,14,0,IBURA,0
25482,2013,10,8016777713,14,0,IBURA,0
25483,2013,10,8016660213,10,0,IBURA,0
25484,2013,10,8017101713,25,0,IBURA,0
25485,2013,10,8016997713,20,0,IBURA,0
25486,2013,10,8016867613,16,0,IBURA,0
25487,2013,10,8016984213,18,0,IBURA,1
25488,2013,10,8016976013,18,0,IBURA,1
25489,2013,10,8016982013,18,0,IBURA,0
25490,2013,10,8016978213,18,0,IBURA,0
25491,2013,10,8016980713,18,0,IBURA,0
25492,2013,10,8016815613,15,0,IBURA,0
25493,2013,10,8016813313,15,0,IBURA,0
25494,2013,10,8016518113,5,0,IBURA,0
25495,2013,10,8016820013,15,0,IBURA,0
25496,2013,10,8016818513,15,0,IBURA,0
25497,2013,10,8016833413,15,0,IBURA,0
25498,2013,10,8016827413,15,0,IBURA,0
25499,2013,10,8016759913,14,0,IBURA,0
25500,2013,10,8017053213,23,0,IBURA,0
25501,2013,10,8016824513,15,0,IBURA,0
25502,2013,10,8016821613,15,0,IBURA,0
25503,2013,10,8016822213,15,0,IBURA,0
25504,2013,10,8016906113,17,0,IBURA,0
25505,2013,10,8016610513,9,0,IBURA,1
25506,2013,10,8017172113,30,0,IBURA,0
25507,2013,10,8016975313,18,0,IBURA,1
25508,2013,10,8016471513,4,0,IBURA,0
25509,2013,10,8016333113,1,0,IBURA,0
25510,2013,10,8017152013,29,0,IBURA,0
25511,2013,10,8017127613,28,0,IBURA,0
25512,2013,10,8017042013,22,0,IBURA,0
25513,2013,10,8016828013,15,0,IBURA,0
25514,2013,10,8017099213,25,0,IBURA,0
25515,2013,10,8017174413,30,0,IBURA,0
25516,2013,10,8017165513,29,0,IBURA,0
25517,2013,10,8017164913,29,0,IBURA,0
25518,2013,10,8017148313,29,0,IBURA,0
25519,2013,10,8017162613,29,0,IBURA,0
25520,2013,10,8017149013,29,0,IBURA,0
25521,2013,10,8017160313,29,0,IBURA,0
25522,2013,10,8017151413,29,0,IBURA,0
25523,2013,10,8017128213,28,0,IBURA,0
25524,2013,10,8017040813,22,0,IBURA,0
25525,2013,10,8017159513,29,0,IBURA,0
25526,2013,10,8016332513,1,0,IBURA,0
25527,2013,10,8017155013,29,0,IBURA,0
25528,2013,10,8016843013,15,0,IBURA,0
25529,2013,10,8016486213,4,0,IBURA,0
25530,2013,10,8016497413,4,0,IBURA,0
25531,2013,10,8016829713,15,0,IBURA,1
25532,2013,10,8016985913,18,0,IBURA,1
25533,2013,9,8016163913,26,0,IBURA,0
25534,2013,9,8016126613,26,0,IBURA,0
25535,2013,9,8014706513,3,0,IBURA,1
25536,2013,9,8014778613,4,0,IBURA,1
25537,2013,9,8015578013,17,0,IBURA,0
25538,2013,9,8014946613,9,0,IBURA,0
25539,2013,9,8015368613,13,0,IBURA,1
25540,2013,9,8015367013,13,0,IBURA,0
25541,2013,9,8014812013,4,0,IBURA,1
25542,2013,9,8015823513,19,0,IBURA,1
25543,2013,9,8015385813,16,0,IBURA,1
25544,2013,9,8015381213,16,0,IBURA,1
25545,2013,9,8015822913,19,0,IBURA,1
25546,2013,9,8012493413,4,0,IBURA,1
25547,2013,9,8014759113,4,0,IBURA,1
25548,2013,9,8014587613,2,0,IBURA,1
25549,2013,9,8016067013,25,0,IBURA,1
25550,2013,9,8016291713,30,0,IBURA,1
25551,2013,9,8016125013,26,0,IBURA,0
25552,2013,9,8016231413,28,0,IBURA,1
25553,2013,9,8015184213,12,0,IBURA,0
25554,2012,7,8005044512,6,0,IBURA,0
25555,2012,7,8004830712,2,0,IBURA,0
25556,2012,7,8004900512,3,0,IBURA,1
25557,2012,7,8004598712,1,0,IBURA,0
25558,2012,7,8004749512,2,0,IBURA,1
25559,2012,7,8005029612,6,0,IBURA,1
25560,2012,7,8004872112,3,0,IBURA,1
25561,2012,7,8004843112,3,0,IBURA,1
25562,2012,7,8004832012,2,0,IBURA,1
25563,2012,7,8004860312,3,0,IBURA,1
25564,2012,7,8004942012,4,0,IBURA,0
25565,2012,7,8005087612,10,0,IBURA,1
25566,2012,7,8004759012,2,0,IBURA,1
25567,2012,7,8004965012,4,0,IBURA,0
25568,2012,7,8004731912,2,0,IBURA,1
25569,2012,7,8004885612,3,0,IBURA,1
25570,2012,7,8004717612,2,0,IBURA,1
25571,2012,7,8005074112,9,0,IBURA,0
25572,2012,7,8004932412,4,0,IBURA,1
25573,2012,7,8004788012,2,0,IBURA,1
25574,2012,7,8004722012,2,0,IBURA,1
25575,2012,7,8004723612,2,0,IBURA,1
25576,2012,7,8004725912,2,0,IBURA,0
25577,2012,7,8004712412,2,0,IBURA,1
25578,2012,7,8004741412,2,0,IBURA,1
25579,2012,7,8004762112,2,0,IBURA,0
25580,2012,7,8004719912,2,0,IBURA,1
25581,2012,7,8005056312,9,0,IBURA,0
25582,2012,7,8004780012,2,0,IBURA,1
25583,2012,7,8004783912,2,0,IBURA,1
25584,2012,7,8004784512,2,0,IBURA,1
25585,2012,7,8005214812,13,0,IBURA,0
25586,2012,7,8004833612,2,0,IBURA,1
25587,2012,7,8004929312,3,0,IBURA,1
25588,2012,7,8004588112,1,0,IBURA,0
25589,2012,7,8004893912,3,0,IBURA,0
25590,2012,7,8004855012,3,0,IBURA,1
25591,2012,7,8004765012,2,0,IBURA,0
25592,2012,7,8004750312,2,0,IBURA,1
25593,2012,7,8004861012,3,0,IBURA,1
25594,2012,7,8008007312,3,0,IBURA,1
25595,2012,7,8004713012,2,0,IBURA,1
25596,2012,7,8004877312,3,0,IBURA,1
25597,2012,7,8004856612,3,0,IBURA,1
25598,2012,7,8004789712,2,0,IBURA,0
25599,2012,7,8004796312,2,0,IBURA,1
25600,2012,7,8004814112,2,0,IBURA,0
25601,2012,7,8004886212,3,0,IBURA,0
25602,2012,7,8004756112,2,0,IBURA,0
25603,2012,7,8005147912,11,0,IBURA,0
25604,2012,7,8005135012,10,0,IBURA,0
25605,2012,7,8005051112,7,0,IBURA,1
25606,2012,7,8004977812,5,0,IBURA,0
25607,2012,7,8005064612,9,0,IBURA,0
25608,2012,7,8004949412,4,0,IBURA,1
25609,2012,7,8005164012,11,0,IBURA,0
25610,2012,7,8004969512,5,0,IBURA,0
25611,2012,7,8005162812,11,0,IBURA,1
25612,2012,7,8004928712,5,0,IBURA,0
25613,2012,7,8004890012,3,0,IBURA,0
25614,2012,7,8005118912,10,0,IBURA,0
25615,2012,7,8004982112,5,0,IBURA,0
25616,2012,7,8005024412,6,0,IBURA,1
25617,2012,7,8005013212,5,0,IBURA,0
25618,2012,7,8005172312,11,0,IBURA,1
25619,2012,7,8005171712,11,0,IBURA,1
25620,2012,6,8004595812,28,0,IBURA,0
25621,2012,6,8003384312,7,0,IBURA,1
25622,2012,6,8004261212,20,0,IBURA,1
25623,2012,6,8003511512,13,0,IBURA,0
25624,2013,9,8016161613,26,0,IBURA,0
25625,2013,9,8015193113,12,0,IBURA,0
25626,2013,9,8016137813,26,0,IBURA,0
25627,2013,9,8016112513,26,0,IBURA,0
25628,2013,9,8016110213,26,0,IBURA,0
25629,2013,9,8016109413,26,0,IBURA,0
25630,2013,9,8016105913,26,0,IBURA,0
25631,2013,9,8016103613,26,0,IBURA,0
25632,2013,9,8016102013,26,0,IBURA,0
25633,2013,9,8015174713,12,0,IBURA,0
25634,2013,9,8016259613,30,0,IBURA,1
25635,2013,9,8014754013,4,0,IBURA,0
25636,2013,9,8016068613,25,0,IBURA,0
25637,2013,9,8014768013,4,0,IBURA,0
25638,2013,9,8014998613,10,1,IBURA,0
25639,2013,9,8015052913,10,0,IBURA,0
25640,2013,9,8016142113,26,0,IBURA,0
25641,2013,9,8016135513,26,0,IBURA,0
25642,2013,9,8015009613,10,0,IBURA,0
25643,2013,9,8015084813,10,0,IBURA,0
25644,2013,9,8016116013,26,0,IBURA,0
25645,2013,9,8016121413,26,0,IBURA,0
25646,2013,9,8014816513,4,0,IBURA,0
25647,2013,9,8014817113,4,0,IBURA,0
25648,2013,9,8014698213,3,0,IBURA,0
25649,2013,9,8014679813,2,0,IBURA,0
25650,2013,9,8014696013,3,0,IBURA,0
25651,2013,9,8014663413,2,0,IBURA,0
25652,2013,9,8014665713,2,0,IBURA,0
25653,2013,9,8014695313,3,0,IBURA,0
25654,2013,9,8014602513,2,0,IBURA,0
25655,2013,9,8014692413,3,0,IBURA,0
25656,2013,9,8014694713,3,0,IBURA,0
25657,2013,9,8014664013,2,0,IBURA,0
25658,2013,9,8014712513,3,0,IBURA,0
25659,2013,9,8014926513,6,0,IBURA,0
25660,2013,9,8014855013,5,0,IBURA,0
25661,2013,9,8014848413,5,0,IBURA,0
25662,2013,9,8014814213,4,0,IBURA,0
25663,2013,9,8014774013,4,0,IBURA,0
25664,2013,9,8014799313,4,0,IBURA,0
25665,2013,9,8014850913,5,0,IBURA,0
25666,2013,9,8014784613,4,0,IBURA,0
25667,2013,9,8014849013,5,0,IBURA,0
25668,2013,9,8014907013,6,0,IBURA,0
25669,2013,9,8016071713,25,0,IBURA,1
25670,2013,9,8014788113,4,0,IBURA,0
25671,2013,9,8015076513,10,0,IBURA,0
25672,2013,9,8015073613,10,0,IBURA,0
25673,2013,9,8015049813,10,0,IBURA,0
25674,2013,9,8015036313,10,0,IBURA,0
25675,2013,9,8014993413,9,0,IBURA,0
25676,2013,9,8014639613,2,0,IBURA,0
25677,2013,9,8014953213,9,0,IBURA,0
25678,2013,9,8015005013,10,0,IBURA,0
25679,2013,9,8015038613,10,0,IBURA,0
25680,2013,9,8014960913,9,0,IBURA,0
25681,2013,9,8015090813,10,0,IBURA,0
25682,2013,9,8015088313,10,0,IBURA,0
25683,2013,9,8015082513,10,0,IBURA,0
25684,2013,9,8015083113,10,0,IBURA,0
25685,2013,9,8015109013,10,0,IBURA,0
25686,2013,9,8015063013,10,0,IBURA,0
25687,2013,9,8015246813,12,0,IBURA,0
25688,2013,9,8015173013,12,0,IBURA,0
25689,2013,9,8015163513,11,0,IBURA,0
25690,2013,9,8015162913,11,0,IBURA,0
25691,2013,9,8015161213,11,0,IBURA,0
25692,2013,9,8015160613,11,0,IBURA,0
25693,2013,9,8015157513,11,0,IBURA,0
25694,2013,9,8015241613,12,0,IBURA,0
25695,2013,9,8015151713,11,0,IBURA,0
25696,2013,9,8015136813,11,0,IBURA,0
25697,2013,9,8015144013,11,0,IBURA,0
25698,2013,9,8015235613,12,0,IBURA,0
25699,2013,9,8015166413,11,0,IBURA,0
25700,2013,9,8015164113,11,0,IBURA,0
25701,2013,9,8015067613,10,0,IBURA,0
25702,2013,9,8015171813,12,0,IBURA,0
25703,2013,9,8015059313,10,0,IBURA,0
25704,2013,9,8015170113,12,0,IBURA,0
25705,2013,9,8015175313,12,0,IBURA,0
25706,2013,9,8015130013,11,0,IBURA,0
25707,2013,9,8015129113,11,0,IBURA,0
25708,2013,9,8015122713,11,0,IBURA,0
25709,2013,9,8015134513,11,0,IBURA,0
25710,2013,9,8015117313,11,0,IBURA,0
25711,2013,9,8015121013,11,0,IBURA,0
25712,2013,9,8015358013,13,0,IBURA,0
25713,2013,9,8015355113,13,0,IBURA,0
25714,2013,9,8015267513,13,0,IBURA,0
25715,2013,9,8015266913,13,0,IBURA,0
25716,2013,9,8015183613,12,0,IBURA,0
25717,2013,9,8015268113,13,0,IBURA,0
25718,2013,9,8015911113,20,0,IBURA,0
25719,2013,9,8015176013,12,0,IBURA,0
25720,2013,9,8015181313,12,0,IBURA,0
25721,2013,9,8015178213,12,0,IBURA,0
25722,2013,9,8015182013,12,0,IBURA,0
25723,2013,9,8015180713,12,0,IBURA,0
25724,2013,9,8015363413,13,0,IBURA,0
25725,2013,9,8015378113,16,0,IBURA,0
25726,2013,9,8015392413,16,0,IBURA,0
25727,2013,9,8015494113,16,0,IBURA,0
25728,2013,9,8015293613,13,0,IBURA,0
25729,2013,9,8015177613,12,0,IBURA,0
25730,2013,9,8015269813,13,0,IBURA,0
25731,2013,9,8016204713,27,0,IBURA,1
25732,2013,9,8016128913,26,0,IBURA,0
25733,2013,9,8015959413,23,0,IBURA,0
25734,2013,9,8016048513,24,0,IBURA,0
25735,2013,9,8015814613,19,0,IBURA,0
25736,2013,9,8015788513,19,0,IBURA,0
25737,2013,9,8015870313,19,0,IBURA,0
25738,2013,9,8016140913,26,0,IBURA,0
25739,2013,9,8015957113,23,0,IBURA,0
25740,2013,9,8015896213,20,0,IBURA,0
25741,2013,9,8015894013,20,0,IBURA,0
25742,2013,9,8015789113,19,0,IBURA,0
25743,2013,9,8015956513,23,0,IBURA,0
25744,2013,9,8015805713,19,0,IBURA,0
25745,2013,9,8015913413,20,0,IBURA,0
25746,2013,9,8015803413,19,0,IBURA,0
25747,2013,9,8015552113,17,0,IBURA,0
25748,2013,9,8015557313,17,0,IBURA,0
25749,2013,9,8016054513,24,0,IBURA,0
25750,2013,9,8015958813,23,0,IBURA,0
25751,2013,9,8015871013,19,0,IBURA,0
25752,2013,9,8015808613,19,0,IBURA,0
25753,2013,9,8016138413,26,0,IBURA,0
25754,2013,9,8016100713,26,0,IBURA,0
25755,2013,9,8016069213,25,0,IBURA,0
25756,2013,9,8016139013,26,0,IBURA,0
25757,2013,9,8015991513,23,0,IBURA,0
25758,2013,9,8015993813,23,0,IBURA,0
25759,2013,9,8015996713,23,0,IBURA,0
25760,2013,9,8015998013,23,0,IBURA,0
25761,2013,9,8016159113,26,0,IBURA,0
25762,2013,9,8016146713,26,0,IBURA,0
25763,2013,9,8016145013,26,0,IBURA,0
25764,2013,9,8016277413,30,0,IBURA,0
25765,2013,9,8016275113,30,0,IBURA,0
25766,2013,9,8016287013,30,0,IBURA,0
25767,2013,9,8016278013,30,0,IBURA,0
25768,2013,9,8016136113,26,0,IBURA,0
25769,2013,9,8016134913,26,0,IBURA,0
25770,2013,9,8016124313,26,0,IBURA,0
25771,2013,9,8016113113,26,0,IBURA,0
25772,2013,9,8016118313,26,0,IBURA,0
25773,2013,9,8016241013,30,0,IBURA,0
25774,2013,9,8016164513,26,0,IBURA,0
25775,2013,9,8016280513,30,0,IBURA,0
25776,2013,9,8016123713,26,0,IBURA,0
25777,2013,9,8016129513,26,0,IBURA,0
25778,2013,9,8016130313,26,0,IBURA,0
25779,2013,9,8016131013,26,0,IBURA,0
25780,2013,9,8016207613,27,0,IBURA,0
25781,2013,8,8012862013,28,0,IBURA,1
25782,2012,6,8003842112,14,0,IBURA,0
25783,2012,6,8004526612,28,0,IBURA,1
25784,2012,6,8004152912,19,0,IBURA,0
25785,2012,6,8004113312,19,0,IBURA,0
25786,2012,6,8004550412,28,0,IBURA,0
25787,2012,6,8004590612,28,0,IBURA,1
25788,2012,6,8004562212,28,0,IBURA,1
25789,2012,6,8003775212,14,0,IBURA,0
25790,2012,6,8003080412,11,0,IBURA,0
25791,2012,6,8004191412,19,0,IBURA,1
25792,2012,6,8004031712,18,0,IBURA,1
25793,2012,6,8004441012,26,0,IBURA,1
25794,2012,6,8004153512,21,0,IBURA,0
25795,2012,6,8004307212,21,0,IBURA,0
25796,2012,6,8004556212,28,0,IBURA,1
25797,2012,6,8004246312,20,0,IBURA,1
25798,2012,6,8004005612,17,0,IBURA,0
25799,2012,6,8004088912,19,0,IBURA,0
25800,2012,6,8003628012,14,0,IBURA,0
25801,2012,6,8003688212,14,0,IBURA,0
25802,2012,6,8004458012,26,0,IBURA,0
25803,2012,6,8003268312,4,0,IBURA,0
25804,2012,6,8003565812,14,0,IBURA,0
25805,2012,6,8003271412,4,0,IBURA,0
25806,2012,6,8003270812,4,0,IBURA,0
25807,2012,6,8003514412,13,0,IBURA,0
25808,2012,6,8003494312,13,0,IBURA,0
25809,2012,6,8002802612,6,0,IBURA,0
25810,2012,6,8003315112,5,0,IBURA,1
25811,2012,6,8001105012,4,0,IBURA,0
25812,2012,6,8003523312,13,0,IBURA,0
25813,2012,6,8003436312,11,0,IBURA,0
25814,2012,6,8003390312,13,0,IBURA,0
25815,2012,6,8003391012,13,0,IBURA,0
25816,2012,6,8003594812,14,0,IBURA,0
25817,2012,6,8003137612,6,0,IBURA,0
25818,2012,6,8003479412,13,0,IBURA,0
25819,2012,6,8003135312,13,0,IBURA,0
25820,2012,6,8003419112,8,0,IBURA,1
25821,2012,6,8003865112,14,0,IBURA,0
25822,2012,6,8003795312,14,0,IBURA,1
